"","model","year","price","transmission","mileage","fuelType","tax","mpg","engineSize","manufacturer"
"4643"," Tiguan",2014,8999,"Manual",77502,"Diesel",160,48.7,2,"VW"
"4644"," Tiguan",2016,16999,"Manual",14003,"Diesel",125,58.9,2,"VW"
"4645"," Tiguan",2017,17399,"Manual",25256,"Petrol",150,48.7,1.4,"VW"
"4646"," Tiguan",2015,12296,"Manual",62462,"Diesel",160,48.7,2,"VW"
"4647"," Tiguan",2019,32990,"Automatic",100,"Diesel",150,35.3,2,"VW"
"4648"," Tiguan",2018,18000,"Manual",22908,"Diesel",150,47.9,2,"VW"
"4649"," Tiguan",2017,21850,"Semi-Auto",50000,"Diesel",150,49.6,2,"VW"
"4650"," Tiguan",2017,15700,"Manual",34618,"Diesel",125,58.9,2,"VW"
"4651"," Tiguan",2017,17400,"Manual",26864,"Diesel",145,50.4,2,"VW"
"4652"," Tiguan",2016,17500,"Manual",15271,"Diesel",160,50.4,2,"VW"
"4653"," Tiguan",2015,11795,"Manual",39000,"Diesel",160,48.7,2,"VW"
"4654"," Tiguan",2017,16450,"Manual",36500,"Diesel",125,60.1,2,"VW"
"4655"," Tiguan",2019,22990,"Automatic",5348,"Petrol",150,37.7,1.5,"VW"
"4656"," Tiguan",2018,19390,"Manual",12755,"Petrol",145,48.7,1.4,"VW"
"4657"," Tiguan",2017,24249,"Automatic",26704,"Diesel",145,49.6,2,"VW"
"4658"," Tiguan",2017,20790,"Manual",27366,"Diesel",145,58.9,2,"VW"
"4659"," Tiguan",2016,16990,"Manual",36743,"Petrol",150,48.7,1.4,"VW"
"4660"," Tiguan",2019,31790,"Automatic",10264,"Diesel",145,39.2,2,"VW"
"4661"," Tiguan",2017,21990,"Automatic",28531,"Diesel",150,49.6,2,"VW"
"4662"," Tiguan",2012,10499,"Automatic",44422,"Diesel",200,47.7,2,"VW"
"4663"," Tiguan",2017,18899,"Automatic",32878,"Diesel",145,57.6,2,"VW"
"4664"," Tiguan",2016,15980,"Manual",44202,"Diesel",165,50.4,2,"VW"
"4665"," Tiguan",2017,18650,"Manual",17411,"Petrol",145,48.7,1.4,"VW"
"4666"," Tiguan",2018,21500,"Automatic",10776,"Diesel",150,57.6,2,"VW"
"4667"," Tiguan",2015,12188,"Manual",29112,"Diesel",160,48.7,2,"VW"
"4668"," Tiguan",2019,27000,"Automatic",6000,"Diesel",150,45.6,2,"VW"
"4669"," Tiguan",2018,19995,"Manual",3283,"Petrol",150,46.3,1.4,"VW"
"4670"," Tiguan",2017,25995,"Automatic",9505,"Other",235,38.2,2,"VW"
"4671"," Tiguan",2017,25995,"Automatic",22801,"Other",235,38.2,2,"VW"
"4672"," Sharan",2019,28999,"Manual",50,"Diesel",145,43.5,2,"VW"
"4673"," Sharan",2019,26995,"Manual",207,"Diesel",145,43.5,2,"VW"
"4674"," Sharan",2019,28995,"Manual",19,"Diesel",145,43.5,2,"VW"
"4675"," Sharan",2019,24995,"Semi-Auto",3556,"Diesel",145,41.5,2,"VW"
"4676"," Sharan",2018,21421,"Semi-Auto",19140,"Petrol",145,32.5,1.4,"VW"
"4677"," Sharan",2018,20995,"Semi-Auto",10112,"Diesel",145,41.5,2,"VW"
"4678"," Sharan",2019,24724,"Semi-Auto",12980,"Diesel",145,41.5,2,"VW"
"4679"," Sharan",2019,27990,"Semi-Auto",10296,"Diesel",145,40.9,2,"VW"
"4680"," Sharan",2016,17381,"Manual",20069,"Diesel",125,56.5,2,"VW"
"4681"," Sharan",2019,24795,"Semi-Auto",7552,"Petrol",145,32.5,1.4,"VW"
"4682"," Sharan",2019,22741,"Manual",15434,"Diesel",145,43.5,2,"VW"
"4683"," Sharan",2019,25690,"Manual",1408,"Diesel",145,43.5,2,"VW"
"4684"," Sharan",2016,16998,"Manual",16369,"Diesel",125,56.5,2,"VW"
"4685"," Sharan",2017,17995,"Semi-Auto",34333,"Diesel",145,54.3,2,"VW"
"4686"," Sharan",2019,19990,"Semi-Auto",12738,"Diesel",145,42.2,2,"VW"
"4687"," Sharan",2019,26490,"Semi-Auto",25,"Diesel",145,41.5,2,"VW"
"4688"," Sharan",2019,24290,"Semi-Auto",13492,"Diesel",145,41.5,2,"VW"
"4689"," Sharan",2017,17891,"Semi-Auto",32906,"Diesel",145,54.3,2,"VW"
"4690"," Sharan",2019,23540,"Semi-Auto",12487,"Diesel",145,41.5,2,"VW"
"4691"," Sharan",2019,23299,"Semi-Auto",15,"Diesel",145,42.2,2,"VW"
"4692"," Sharan",2019,19745,"Manual",10047,"Petrol",145,35.8,1.4,"VW"
"4693"," Sharan",2019,27499,"Semi-Auto",4788,"Petrol",145,32.5,1.4,"VW"
"4694"," Sharan",2019,21999,"Manual",13258,"Diesel",145,43.5,2,"VW"
"4695"," Sharan",2019,27552,"Automatic",3998,"Diesel",145,40.9,2,"VW"
"4696"," Sharan",2017,16250,"Automatic",35912,"Diesel",150,54.3,2,"VW"
"4697"," Up",2016,6495,"Automatic",41088,"Petrol",20,64.2,1,"VW"
"4698"," Up",2014,4200,"Manual",54619,"Petrol",20,62.8,1,"VW"
"4699"," Up",2019,10290,"Manual",5000,"Petrol",145,54.3,1,"VW"
"4700"," Up",2019,12490,"Semi-Auto",4500,"Petrol",145,52.3,1,"VW"
"4701"," Up",2018,7990,"Manual",1171,"Petrol",145,54.3,1,"VW"
"4702"," Up",2016,6295,"Manual",8508,"Petrol",20,62.8,1,"VW"
"4703"," Up",2017,7495,"Manual",11124,"Petrol",20,64.2,1,"VW"
"4704"," Up",2016,7995,"Manual",21462,"Petrol",20,64.2,1,"VW"
"4705"," Up",2015,5298,"Manual",54005,"Petrol",20,60.1,1,"VW"
"4706"," Up",2016,6777,"Manual",27751,"Petrol",20,64.2,1,"VW"
"4707"," Up",2016,6495,"Manual",15769,"Petrol",20,64.2,1,"VW"
"4708"," Up",2013,6640,"Manual",28310,"Petrol",20,60.1,1,"VW"
"4709"," Up",2019,10489,"Manual",2800,"Petrol",145,54.3,1,"VW"
"4710"," Up",2018,8989,"Manual",18052,"Petrol",145,64.2,1,"VW"
"4711"," Up",2016,7998,"Manual",27128,"Petrol",20,64.2,1,"VW"
"4712"," Up",2017,7498,"Manual",29948,"Petrol",20,64.2,1,"VW"
"4713"," Up",2020,10500,"Manual",1000,"Petrol",145,54.3,1,"VW"
"4714"," Up",2018,7990,"Manual",5399,"Petrol",150,64.2,1,"VW"
"4715"," Up",2019,8755,"Manual",9999,"Petrol",145,54.3,1,"VW"
"4716"," Up",2017,7995,"Manual",15814,"Petrol",20,64.2,1,"VW"
"4717"," Up",2016,6250,"Manual",25186,"Petrol",20,62.8,1,"VW"
"4718"," Up",2016,7495,"Manual",34244,"Petrol",20,64.2,1,"VW"
"4719"," Up",2015,7250,"Manual",39000,"Petrol",20,60.1,1,"VW"
"4720"," Up",2020,9999,"Manual",5000,"Petrol",145,54.3,1,"VW"
"4721"," Up",2019,9699,"Manual",10,"Petrol",145,54.3,1,"VW"
"4722"," Up",2014,7495,"Manual",5000,"Petrol",20,60.1,1,"VW"
"4723"," Up",2015,5290,"Manual",25401,"Petrol",20,62.8,1,"VW"
"4724"," Up",2015,7995,"Manual",34398,"Petrol",20,61.4,1,"VW"
"4725"," Up",2017,8000,"Manual",16562,"Petrol",20,64.2,1,"VW"
"4726"," Up",2017,7000,"Manual",16315,"Petrol",150,64.2,1,"VW"
"4727"," Up",2017,6980,"Manual",8520,"Petrol",145,64.2,1,"VW"
"4728"," Up",2019,11495,"Manual",1241,"Petrol",145,52.3,1,"VW"
"4729"," Up",2019,9491,"Manual",2948,"Petrol",145,54.3,1,"VW"
"4730"," Up",2015,5602,"Manual",48429,"Petrol",20,62.8,1,"VW"
"4731"," Up",2020,15991,"Manual",1113,"Petrol",150,53.3,1,"VW"
"4732"," Up",2017,7190,"Manual",11971,"Petrol",20,64.2,1,"VW"
"4733"," Up",2015,6995,"Manual",18644,"Petrol",20,62.8,1,"VW"
"4734"," Up",2019,9998,"Manual",15,"Petrol",145,54.3,1,"VW"
"4735"," Up",2016,6811,"Manual",27349,"Petrol",20,64.2,1,"VW"
"4736"," Up",2016,6500,"Manual",15587,"Petrol",20,62.8,1,"VW"
"4737"," Up",2015,5510,"Manual",51190,"Petrol",20,62.8,1,"VW"
"4738"," Up",2017,7362,"Manual",25000,"Petrol",145,64.2,1,"VW"
"4739"," Up",2015,6980,"Manual",17052,"Petrol",20,62.8,1,"VW"
"4740"," Up",2016,7700,"Manual",13620,"Petrol",0,67.3,1,"VW"
"4741"," Up",2019,9990,"Manual",3000,"Petrol",145,54.3,1,"VW"
"4742"," Up",2017,7180,"Manual",18916,"Petrol",20,64.2,1,"VW"
"4743"," Up",2014,5390,"Manual",31136,"Petrol",20,62.8,1,"VW"
"4744"," Up",2018,7996,"Manual",32423,"Petrol",150,64.2,1,"VW"
"4745"," Up",2019,10790,"Manual",1961,"Petrol",145,54.3,1,"VW"
"4746"," Up",2019,8790,"Manual",3500,"Petrol",145,54.3,1,"VW"
"4747"," Up",2016,7150,"Manual",32939,"Petrol",20,64.2,1,"VW"
"4748"," Up",2020,11750,"Manual",5000,"Petrol",145,51.4,1,"VW"
"4749"," Up",2017,7488,"Manual",18571,"Petrol",20,64.2,1,"VW"
"4750"," Up",2018,10000,"Semi-Auto",6803,"Petrol",145,68.9,1,"VW"
"4751"," Up",2019,10290,"Manual",2442,"Petrol",145,54.3,1,"VW"
"4752"," Up",2020,11890,"Manual",25,"Petrol",145,51.4,1,"VW"
"4753"," Up",2020,11780,"Manual",531,"Petrol",145,51.4,1,"VW"
"4754"," Up",2020,11528,"Manual",5000,"Petrol",145,54.3,1,"VW"
"4755"," Up",2016,7990,"Manual",12502,"Petrol",20,64.2,1,"VW"
"4756"," Up",2019,8960,"Manual",5026,"Petrol",145,54.3,1,"VW"
"4757"," Up",2019,8960,"Manual",1232,"Petrol",145,54.3,1,"VW"
"4758"," Up",2017,7999,"Manual",23656,"Petrol",20,64.2,1,"VW"
"4759"," Up",2020,9700,"Manual",100,"Petrol",145,54.3,1,"VW"
"4760"," Up",2019,9490,"Manual",2914,"Petrol",150,62.8,1,"VW"
"4761"," Up",2020,10200,"Manual",10,"Petrol",145,54.3,1,"VW"
"4762"," Up",2020,10000,"Manual",10,"Petrol",145,54.3,1,"VW"
"4763"," Up",2020,10000,"Manual",10,"Petrol",150,54.3,1,"VW"
"4764"," Up",2017,8890,"Manual",21159,"Petrol",150,64.2,1,"VW"
"4765"," Up",2018,9995,"Manual",12500,"Petrol",145,68.9,1,"VW"
"4766"," Up",2020,9490,"Manual",6000,"Petrol",145,54.3,1,"VW"
"4767"," Up",2013,5895,"Manual",39000,"Petrol",20,60.1,1,"VW"
"4768"," Up",2018,8495,"Manual",10000,"Petrol",150,54.3,1,"VW"
"4769"," Up",2017,6995,"Manual",43153,"Petrol",20,64.2,1,"VW"
"4770"," Up",2020,10980,"Manual",100,"Petrol",145,54.3,1,"VW"
"4771"," Up",2020,10500,"Manual",100,"Petrol",145,54.3,1,"VW"
"4772"," Up",2016,6500,"Manual",45000,"Petrol",20,64.2,1,"VW"
"4773"," Up",2016,6250,"Manual",25000,"Petrol",20,61.4,1,"VW"
"4774"," Up",2016,6699,"Manual",22500,"Petrol",20,64.2,1,"VW"
"4775"," Up",2017,7599,"Manual",40205,"Petrol",150,64.2,1,"VW"
"4776"," Up",2020,10750,"Manual",100,"Petrol",145,54.3,1,"VW"
"4777"," Up",2016,6600,"Manual",30388,"Petrol",20,62.8,1,"VW"
"4778"," Up",2019,8290,"Manual",2956,"Petrol",145,54.3,1,"VW"
"4779"," Up",2017,8041,"Manual",18130,"Petrol",20,64.2,1,"VW"
"4780"," Up",2017,7990,"Manual",5200,"Petrol",20,64.2,1,"VW"
"4781"," Up",2015,7100,"Manual",36494,"Petrol",20,61.4,1,"VW"
"4782"," Up",2015,9000,"Automatic",8173,"Petrol",20,62.8,1,"VW"
"4783"," Up",2016,8000,"Manual",11436,"Petrol",20,61.4,1,"VW"
"4784"," Up",2016,5950,"Manual",13935,"Petrol",20,62.8,1,"VW"
"4785"," Up",2016,6495,"Manual",41000,"Petrol",20,61.4,1,"VW"
"4786"," Up",2012,5990,"Manual",7591,"Petrol",20,62.8,1,"VW"
"4787"," Up",2020,11990,"Manual",50,"Petrol",145,51.4,1,"VW"
"4788"," Up",2014,3495,"Manual",80324,"Petrol",20,62.8,1,"VW"
"4789"," Up",2020,9690,"Manual",2277,"Petrol",145,54.3,1,"VW"
"4790"," Up",2018,9000,"Manual",15367,"Petrol",145,64.2,1,"VW"
"4791"," Up",2015,6100,"Manual",41907,"Petrol",20,61.4,1,"VW"
"4792"," Up",2013,4870,"Manual",53746,"Petrol",20,62.8,1,"VW"
"4793"," Up",2019,10495,"Manual",4444,"Petrol",145,54.3,1,"VW"
"4794"," Up",2015,6600,"Manual",29906,"Petrol",20,61.4,1,"VW"
"4795"," Up",2013,4995,"Manual",65000,"Petrol",20,60.1,1,"VW"
"4796"," Up",2019,11495,"Manual",4371,"Petrol",145,55.4,1,"VW"
"4797"," Scirocco",2017,16495,"Semi-Auto",19458,"Diesel",150,57.6,2,"VW"
"4798"," Scirocco",2015,12998,"Manual",22442,"Diesel",20,55.4,2,"VW"
"4799"," Scirocco",2016,12998,"Manual",57362,"Diesel",20,55.4,2,"VW"
"4800"," Scirocco",2015,13495,"Manual",34867,"Diesel",20,55.4,2,"VW"
"4801"," Scirocco",2014,9391,"Manual",60680,"Diesel",30,62.8,2,"VW"
"4802"," Scirocco",2016,14750,"Manual",30989,"Petrol",145,46.3,2,"VW"
"4803"," Scirocco",2017,16299,"Manual",24481,"Diesel",150,55.4,2,"VW"
"4804"," Scirocco",2017,16521,"Semi-Auto",15711,"Petrol",145,44.1,2,"VW"
"4805"," Scirocco",2016,13500,"Manual",47083,"Diesel",30,53.3,2,"VW"
"4806"," Scirocco",2018,20971,"Semi-Auto",11100,"Diesel",150,62.8,2,"VW"
"4807"," Scirocco",2017,14881,"Manual",20491,"Diesel",20,55.4,2,"VW"
"4808"," Scirocco",2016,13480,"Manual",21641,"Diesel",20,55.4,2,"VW"
"4809"," Scirocco",2016,14382,"Manual",32526,"Petrol",125,52.3,1.4,"VW"
"4810"," Scirocco",2016,15000,"Manual",27000,"Diesel",20,55.4,2,"VW"
"4811"," Scirocco",2017,16490,"Semi-Auto",27597,"Diesel",145,58.9,2,"VW"
"4812"," Scirocco",2017,14500,"Manual",30186,"Petrol",150,52.3,1.4,"VW"
"4813"," Scirocco",2015,12995,"Manual",46000,"Diesel",30,53.3,2,"VW"
"4814"," Scirocco",2017,16291,"Manual",25018,"Petrol",145,47.1,2,"VW"
"4815"," Scirocco",2016,16499,"Manual",18092,"Petrol",150,47.1,2,"VW"
"4816"," Scirocco",2015,14990,"Manual",50000,"Petrol",300,34.9,2,"VW"
"4817"," Scirocco",2015,10999,"Manual",47010,"Diesel",20,55.4,2,"VW"
"4818"," Scirocco",2016,14966,"Manual",25624,"Diesel",20,55.4,2,"VW"
"4819"," Scirocco",2016,15000,"Automatic",41284,"Diesel",30,57.6,2,"VW"
"4820"," Scirocco",2016,13499,"Manual",37433,"Petrol",145,46.3,2,"VW"
"4821"," Scirocco",2016,9975,"Manual",35980,"Petrol",125,52.3,1.4,"VW"
"4822"," Scirocco",2015,9475,"Manual",90000,"Diesel",30,53.3,2,"VW"
"4823"," Scirocco",2015,8000,"Manual",122150,"Diesel",20,55.4,2,"VW"
"4824"," Beetle",2014,7695,"Manual",43740,"Petrol",200,42.8,1.4,"VW"
"4825"," Beetle",2016,14991,"Manual",35916,"Petrol",150,47.1,1.4,"VW"
"4826"," Beetle",2014,9280,"Automatic",26228,"Petrol",145,47.9,1.2,"VW"
"4827"," Beetle",2016,13790,"Manual",50139,"Petrol",150,48.7,1.4,"VW"
"4828"," Caddy Maxi Life",2018,20990,"Semi-Auto",3961,"Diesel",145,56.5,2,"VW"
"4829"," Caddy Maxi Life",2018,17499,"Manual",9626,"Diesel",145,55.4,2,"VW"
"4830"," Caddy Maxi Life",2019,18990,"Manual",1798,"Petrol",150,39.8,1,"VW"
"4831"," Caddy Maxi Life",2017,16994,"Semi-Auto",32110,"Diesel",145,54.3,2,"VW"
"4832"," Caravelle",2013,15990,"Automatic",80639,"Diesel",325,35.8,2,"VW"
"4833"," Caravelle",2019,39888,"Automatic",11441,"Diesel",145,33.6,2,"VW"
"4834"," Caravelle",2019,47994,"Semi-Auto",7801,"Diesel",150,32.8,2,"VW"
"4835"," Caravelle",2019,44450,"Automatic",2222,"Diesel",145,33.6,2,"VW"
"4836"," Caravelle",2019,55990,"Semi-Auto",17600,"Diesel",145,33.6,2,"VW"
"4837"," Caravelle",2019,37944,"Semi-Auto",8,"Diesel",145,32.8,2,"VW"
"4838"," Caravelle",2019,39994,"Automatic",6596,"Diesel",145,32.8,2,"VW"
"4839"," Caravelle",2013,19990,"Automatic",85515,"Diesel",300,37.2,2,"VW"
"4840"," Caravelle",2019,44880,"Automatic",3614,"Diesel",145,33.6,2,"VW"
"4841"," Touareg",2019,42985,"Automatic",1400,"Diesel",145,34.5,3,"VW"
"4842"," Touareg",2016,25495,"Automatic",21200,"Diesel",235,42.8,3,"VW"
"4843"," Touareg",2017,24498,"Semi-Auto",29234,"Diesel",145,42.8,3,"VW"
"4844"," Touareg",2019,40995,"Semi-Auto",1000,"Diesel",145,34.5,3,"VW"
"4845"," Touareg",2017,26989,"Semi-Auto",19904,"Diesel",145,42.8,3,"VW"
"4846"," Touareg",2017,24298,"Semi-Auto",28383,"Diesel",235,42.8,3,"VW"
"4847"," Touareg",2019,42950,"Automatic",4000,"Diesel",145,34,3,"VW"
"4848"," Touareg",2019,41499,"Automatic",9804,"Diesel",145,34,3,"VW"
"4849"," Touareg",2018,37995,"Semi-Auto",8785,"Diesel",145,34,3,"VW"
"4850"," Touareg",2019,43499,"Automatic",12933,"Diesel",145,34,3,"VW"
"4851"," Touareg",2020,44999,"Semi-Auto",8000,"Diesel",145,34.5,3,"VW"
"4852"," Touareg",2017,26190,"Semi-Auto",20577,"Diesel",145,42.8,3,"VW"
"4853"," Touareg",2018,37795,"Semi-Auto",8478,"Diesel",145,34.5,3,"VW"
"4854"," Touareg",2016,22498,"Semi-Auto",29709,"Diesel",235,42.8,3,"VW"
"4855"," Touareg",2019,38220,"Automatic",1874,"Diesel",145,34.5,3,"VW"
"4856"," Touareg",2019,36920,"Automatic",61,"Diesel",145,34.9,3,"VW"
"4857"," Touareg",2019,41991,"Automatic",5400,"Diesel",145,34,3,"VW"
"4858"," Touareg",2015,18191,"Semi-Auto",65987,"Diesel",235,42.8,3,"VW"
"4859"," Touareg",2019,42990,"Automatic",9991,"Diesel",145,34,3,"VW"
"4860"," Touareg",2015,20490,"Semi-Auto",35000,"Diesel",235,42.8,3,"VW"
"4861"," Touareg",2019,35990,"Semi-Auto",25,"Diesel",150,34.9,3,"VW"
"4862"," Touareg",2019,43990,"Automatic",2117,"Diesel",145,34,3,"VW"
"4863"," Touareg",2015,19990,"Semi-Auto",59757,"Diesel",235,42.8,3,"VW"
"4864"," Touareg",2019,37399,"Automatic",35,"Diesel",145,34.9,3,"VW"
"4865"," Touareg",2019,42950,"Semi-Auto",100,"Diesel",145,34,3,"VW"
"4866"," Touareg",2019,42950,"Automatic",1000,"Diesel",145,34,3,"VW"
"4867"," Touareg",2019,35990,"Automatic",25,"Diesel",145,34.9,3,"VW"
"4868"," Touareg",2019,49000,"Semi-Auto",18000,"Diesel",145,34,3,"VW"
"4869"," Touareg",2018,43995,"Semi-Auto",12123,"Diesel",145,34,3,"VW"
"4870"," Touareg",2019,44999,"Automatic",3567,"Diesel",145,34,3,"VW"
"4871"," Touareg",2019,41950,"Automatic",4746,"Diesel",145,34,3,"VW"
"4872"," Touareg",2016,21599,"Semi-Auto",39866,"Diesel",235,42.8,3,"VW"
"4873"," Touareg",2017,25500,"Automatic",19741,"Diesel",240,42.8,3,"VW"
"4874"," Touareg",2016,22495,"Automatic",33891,"Diesel",235,42.8,3,"VW"
"4875"," Touareg",2015,19990,"Automatic",28000,"Diesel",235,42.8,3,"VW"
"4876"," Touareg",2016,21950,"Automatic",44000,"Diesel",235,42.8,3,"VW"
"4877"," Touareg",2007,7495,"Automatic",122965,"Diesel",580,26.9,3,"VW"
"4878"," Touareg",2009,8995,"Automatic",111000,"Diesel",555,28.5,3,"VW"
"4879"," Touareg",2019,47995,"Automatic",5305,"Other",145,25.5,3,"VW"
"4880"," Arteon",2018,22785,"Semi-Auto",4350,"Diesel",145,52.3,2,"VW"
"4881"," Arteon",2019,27798,"Manual",10,"Diesel",145,52.3,2,"VW"
"4882"," Arteon",2019,28995,"Automatic",7865,"Diesel",145,50.4,2,"VW"
"4883"," Arteon",2020,32495,"Semi-Auto",3000,"Petrol",145,35.8,2,"VW"
"4884"," Arteon",2019,27990,"Semi-Auto",3111,"Petrol",145,47.1,2,"VW"
"4885"," Arteon",2017,20431,"Semi-Auto",18392,"Diesel",150,62.8,2,"VW"
"4886"," Arteon",2019,29995,"Semi-Auto",5000,"Diesel",145,50.4,2,"VW"
"4887"," Arteon",2019,23676,"Semi-Auto",10583,"Petrol",145,40.4,1.5,"VW"
"4888"," Arteon",2019,29156,"Automatic",2354,"Diesel",145,50.4,2,"VW"
"4889"," Arteon",2019,26995,"Automatic",4250,"Diesel",145,50.4,2,"VW"
"4890"," Arteon",2020,31500,"Semi-Auto",3000,"Diesel",145,44.1,2,"VW"
"4891"," Arteon",2019,25640,"Semi-Auto",7447,"Diesel",145,50.4,2,"VW"
"4892"," Arteon",2018,21811,"Semi-Auto",21601,"Diesel",145,50.4,2,"VW"
"4893"," Arteon",2019,28900,"Automatic",5000,"Petrol",145,47.1,2,"VW"
"4894"," Arteon",2019,23990,"Manual",100,"Diesel",150,52.3,2,"VW"
"4895"," Arteon",2019,23240,"Semi-Auto",7891,"Diesel",145,50.4,2,"VW"
"4896"," Arteon",2019,27990,"Semi-Auto",4736,"Petrol",145,32.8,2,"VW"
"4897"," Arteon",2019,30950,"Automatic",10000,"Diesel",145,50.4,2,"VW"
"4898"," Arteon",2019,27990,"Automatic",6000,"Diesel",145,60.1,2,"VW"
"4899"," Arteon",2020,28990,"Semi-Auto",115,"Petrol",145,47.1,2,"VW"
"4900"," Arteon",2019,32495,"Automatic",2494,"Diesel",145,44.1,2,"VW"
"4901"," Arteon",2018,24500,"Automatic",7500,"Diesel",145,50.4,2,"VW"
"4902"," Arteon",2020,25590,"Automatic",7256,"Petrol",145,47.1,2,"VW"
"4903"," Arteon",2020,39989,"Automatic",256,"Petrol",145,47.1,2,"VW"
"4904"," Arteon",2019,21999,"Automatic",6777,"Petrol",145,40.4,1.5,"VW"
"4905"," Touran",2019,19929,"Manual",11063,"Petrol",145,40.9,1,"VW"
"4906"," Touran",2019,25790,"Semi-Auto",2500,"Petrol",145,38.7,1.5,"VW"
"4907"," Touran",2019,26299,"Manual",796,"Diesel",145,47.9,2,"VW"
"4908"," Touran",2017,19995,"Semi-Auto",10031,"Diesel",150,58.9,2,"VW"
"4909"," Touran",2014,7995,"Manual",74025,"Diesel",125,61.4,1.6,"VW"
"4910"," Touran",2016,11590,"Manual",59987,"Diesel",30,61.4,1.6,"VW"
"4911"," Touran",2019,25666,"Automatic",6188,"Petrol",145,38.7,1.5,"VW"
"4912"," Touran",2016,15150,"Manual",19128,"Diesel",30,64.2,1.6,"VW"
"4913"," Touran",2018,20998,"Manual",13070,"Petrol",145,39.8,1.5,"VW"
"4914"," Touran",2016,16998,"Semi-Auto",13465,"Diesel",30,65.7,1.6,"VW"
"4915"," Touran",2016,16195,"Manual",35466,"Diesel",30,64.2,1.6,"VW"
"4916"," Touran",2019,20500,"Semi-Auto",7700,"Diesel",145,50.4,1.6,"VW"
"4917"," Touran",2017,16498,"Semi-Auto",35171,"Diesel",30,65.7,1.6,"VW"
"4918"," Touran",2019,23780,"Manual",6988,"Diesel",145,47.9,2,"VW"
"4919"," Touran",2019,29450,"Automatic",150,"Petrol",145,38.7,1.5,"VW"
"4920"," Touran",2017,17290,"Semi-Auto",49576,"Petrol",125,51.4,1.4,"VW"
"4921"," Touran",2019,22995,"Manual",847,"Diesel",145,51.4,1.6,"VW"
"4922"," Touran",2019,23690,"Automatic",4999,"Diesel",145,47.9,2,"VW"
"4923"," Touran",2018,23990,"Automatic",2933,"Petrol",145,38.7,1.5,"VW"
"4924"," Touran",2019,26495,"Automatic",5500,"Petrol",145,38.7,1.5,"VW"
"4925"," Touran",2016,16499,"Semi-Auto",24230,"Diesel",30,64.2,1.6,"VW"
"4926"," Touran",2017,15995,"Manual",35428,"Diesel",145,61.4,1.6,"VW"
"4927"," Touran",2017,16990,"Manual",35680,"Diesel",145,62.8,2,"VW"
"4928"," Touran",2013,9800,"Manual",37975,"Diesel",125,61.4,1.6,"VW"
"4929"," Touran",2016,13876,"Manual",54678,"Diesel",30,64.2,2,"VW"
"4930"," Touran",2014,8840,"Automatic",78846,"Diesel",30,61.4,1.6,"VW"
"4931"," Touran",2016,17200,"Semi-Auto",11985,"Diesel",125,60.1,2,"VW"
"4932"," Touran",2016,15100,"Manual",29653,"Diesel",30,61.4,1.6,"VW"
"4933"," Touran",2018,17500,"Automatic",15334,"Diesel",145,65.7,1.6,"VW"
"4934"," Touran",2018,20500,"Automatic",7237,"Diesel",145,49.6,1.6,"VW"
"4935"," Touran",2019,24990,"Automatic",1187,"Petrol",145,38.7,1.5,"VW"
"4936"," Touran",2008,2795,"Manual",148297,"Diesel",200,46.3,2,"VW"
"4937"," Golf SV",2019,21790,"Semi-Auto",2500,"Petrol",145,42.8,1.5,"VW"
"4938"," Golf SV",2016,9898,"Manual",29720,"Diesel",0,72.4,1.6,"VW"
"4939"," Golf SV",2019,17500,"Manual",1379,"Petrol",145,45.6,1.5,"VW"
"4940"," Golf SV",2016,11998,"Manual",29497,"Petrol",125,50.4,1.4,"VW"
"4941"," Golf SV",2020,23495,"Semi-Auto",99,"Petrol",150,42.8,1.5,"VW"
"4942"," Golf SV",2017,12995,"Manual",14742,"Petrol",30,55.4,1.4,"VW"
"4943"," Golf SV",2018,17500,"Semi-Auto",12500,"Petrol",145,54.3,1.5,"VW"
"4944"," Golf SV",2019,18876,"Semi-Auto",3679,"Petrol",145,43.5,1,"VW"
"4945"," Golf SV",2018,17991,"Semi-Auto",1986,"Petrol",150,43.5,1,"VW"
"4946"," Golf SV",2016,10995,"Manual",58137,"Petrol",125,50.4,1.4,"VW"
"4947"," Golf SV",2019,18995,"Automatic",2336,"Petrol",145,45.6,1.5,"VW"
"4948"," Golf SV",2016,10488,"Semi-Auto",52000,"Petrol",30,54.3,1.4,"VW"
"4949"," Golf SV",2016,13990,"Semi-Auto",28890,"Petrol",125,50.4,1.4,"VW"
"4950"," Golf SV",2019,22950,"Semi-Auto",8000,"Petrol",145,42.2,1.5,"VW"
"4951"," Golf SV",2019,16750,"Manual",2369,"Diesel",145,55.4,1.6,"VW"
"4952"," Golf SV",2015,9290,"Manual",29816,"Diesel",0,72.4,1.6,"VW"
"4953"," Golf SV",2019,20995,"Manual",1700,"Diesel",145,53.3,1.6,"VW"
"4954"," Golf SV",2018,17491,"Semi-Auto",10000,"Petrol",145,55.4,1.5,"VW"
"4955"," Golf SV",2015,9491,"Manual",28252,"Diesel",0,72.4,1.6,"VW"
"4956"," Golf SV",2017,13699,"Manual",21301,"Petrol",125,50.4,1.4,"VW"
"4957"," Golf SV",2015,11990,"Automatic",9000,"Petrol",115,54.3,1.4,"VW"
"4958"," Amarok",2015,15985,"Manual",50114,"Diesel",260,35.3,2,"VW"
"4959"," Amarok",2019,32895,"Automatic",8906,"Diesel",260,33.6,3,"VW"
