"","model","year","price","transmission","mileage","fuelType","tax","mpg","engineSize","manufacturer"
"36759"," Golf",2019,16500,"Semi-Auto",17043,"Diesel",145,54.3,1.6,"VW"
"36760"," Golf",2019,28500,"Semi-Auto",3500,"Petrol",150,32.8,2,"VW"
"36761"," Golf",2017,13500,"Manual",41000,"Diesel",20,61.4,1.6,"VW"
"36762"," Golf",2017,16290,"Manual",36807,"Diesel",20,67.3,2,"VW"
"36763"," Golf",2017,16998,"Semi-Auto",75486,"Hybrid",135,156.9,1.4,"VW"
"36764"," Golf",2019,17498,"Manual",6728,"Petrol",145,47.1,1.5,"VW"
"36765"," Golf",2018,14991,"Manual",17902,"Petrol",150,58.9,1.5,"VW"
"36766"," Golf",2020,31000,"Semi-Auto",721,"Hybrid",135,141.3,1.4,"VW"
"36767"," Golf",2017,13400,"Manual",6800,"Petrol",30,53.3,1.4,"VW"
"36768"," Golf",2017,22400,"Manual",21000,"Petrol",145,35.8,2,"VW"
"36769"," Golf",2017,14341,"Manual",18369,"Petrol",150,54.3,1.4,"VW"
"36770"," Golf",2019,17750,"Manual",9000,"Petrol",145,49.6,1.5,"VW"
"36771"," Golf",2020,21500,"Semi-Auto",6000,"Petrol",145,45.6,1.5,"VW"
"36772"," Golf",2019,17800,"Manual",5092,"Petrol",145,47.1,1.5,"VW"
"36773"," Golf",2016,12700,"Manual",38390,"Petrol",30,53.3,1.4,"VW"
"36774"," Golf",2020,21000,"Manual",1526,"Diesel",145,57.7,1.6,"VW"
"36775"," Golf",2017,18700,"Manual",15258,"Diesel",145,60.1,2,"VW"
"36776"," Golf",2014,8500,"Semi-Auto",34347,"Diesel",20,72.4,1.6,"VW"
"36777"," Golf",2019,17750,"Manual",9000,"Diesel",145,57.7,1.6,"VW"
"36778"," Golf",2019,17750,"Manual",9000,"Diesel",145,57.7,1.6,"VW"
"36779"," Golf",2019,20390,"Automatic",8945,"Petrol",145,45.6,1.5,"VW"
"36780"," Golf",2019,20490,"Semi-Auto",3980,"Petrol",145,45.6,1.5,"VW"
"36781"," Golf",2019,18150,"Semi-Auto",6000,"Petrol",145,44.8,1.5,"VW"
"36782"," Golf",2016,12791,"Semi-Auto",41306,"Petrol",30,53.3,1.4,"VW"
"36783"," Golf",2016,11171,"Manual",36198,"Diesel",0,74.3,1.6,"VW"
"36784"," Golf",2018,15002,"Semi-Auto",14359,"Petrol",145,55.4,1.4,"VW"
"36785"," Golf",2019,29416,"Semi-Auto",3994,"Petrol",145,32.8,2,"VW"
"36786"," Golf",2019,19990,"Manual",11,"Diesel",145,57.7,1.6,"VW"
"36787"," Golf",2020,24891,"Semi-Auto",5149,"Diesel",145,52.3,2,"VW"
"36788"," Golf",2019,30916,"Automatic",1955,"Petrol",145,32.8,2,"VW"
"36789"," Golf",2016,13200,"Semi-Auto",15000,"Petrol",0,65.7,1,"VW"
"36790"," Golf",2019,27500,"Semi-Auto",8162,"Petrol",145,36.2,2,"VW"
"36791"," Golf",2019,17900,"Semi-Auto",9500,"Diesel",145,52.3,1.6,"VW"
"36792"," Golf",2019,22750,"Semi-Auto",8000,"Diesel",145,49.6,2,"VW"
"36793"," Golf",2019,18900,"Manual",6000,"Petrol",145,47.9,1.5,"VW"
"36794"," Golf",2016,12402,"Semi-Auto",25842,"Petrol",0,65.7,1,"VW"
"36795"," Golf",2015,18851,"Manual",23629,"Petrol",200,39.8,2,"VW"
"36796"," Golf",2017,12282,"Manual",27747,"Diesel",0,74.3,1.6,"VW"
"36797"," Golf",2016,12162,"Manual",29511,"Petrol",30,53.3,1.4,"VW"
"36798"," Golf",2017,12991,"Manual",31745,"Petrol",145,54.3,1.4,"VW"
"36799"," Golf",2017,13812,"Manual",18421,"Petrol",145,54.3,1.4,"VW"
"36800"," Golf",2019,15770,"Manual",50,"Petrol",145,48.7,1,"VW"
"36801"," Golf",2019,18491,"Manual",2817,"Petrol",145,50.4,1.5,"VW"
"36802"," Golf",2019,18291,"Manual",2950,"Petrol",145,50.4,1.5,"VW"
"36803"," Golf",2019,20690,"Automatic",2803,"Petrol",145,45.6,1.5,"VW"
"36804"," Golf",2017,13291,"Manual",23915,"Petrol",145,58.9,1,"VW"
"36805"," Golf",2019,16824,"Manual",11150,"Petrol",145,47.1,1.5,"VW"
"36806"," Golf",2019,12844,"Manual",11572,"Petrol",145,49.6,1,"VW"
"36807"," Golf",2020,21206,"Manual",925,"Petrol",145,49.6,1.5,"VW"
"36808"," Golf",2017,13041,"Manual",33563,"Petrol",30,54.3,1.4,"VW"
"36809"," Golf",2019,18059,"Automatic",4173,"Petrol",145,44.8,1,"VW"
"36810"," Golf",2017,17498,"Semi-Auto",15384,"Diesel",125,58.9,2,"VW"
"36811"," Golf",2014,9382,"Manual",51537,"Petrol",30,53.3,1.4,"VW"
"36812"," Golf",2018,13416,"Manual",13398,"Petrol",145,49.6,1,"VW"
"36813"," Golf",2016,12002,"Semi-Auto",32446,"Diesel",20,58.9,1.6,"VW"
"36814"," Golf",2019,16586,"Manual",14577,"Petrol",145,47.1,1.5,"VW"
"36815"," Golf",2016,11956,"Semi-Auto",50000,"Diesel",0,72.4,1.6,"VW"
"36816"," Golf",2017,11170,"Manual",34353,"Petrol",30,53.3,1.4,"VW"
"36817"," Golf",2019,18490,"Manual",11,"Petrol",145,47.1,1.5,"VW"
"36818"," Golf",2017,16591,"Semi-Auto",25242,"Diesel",30,62.8,2,"VW"
"36819"," Golf",2019,13286,"Manual",6600,"Petrol",145,49.6,1,"VW"
"36820"," Golf",2019,17194,"Manual",5847,"Petrol",145,47.1,1.5,"VW"
"36821"," Golf",2016,13298,"Semi-Auto",9672,"Petrol",30,53.3,1.4,"VW"
"36822"," Golf",2017,12810,"Manual",20351,"Petrol",145,58.9,1,"VW"
"36823"," Golf",2019,25986,"Semi-Auto",3487,"Diesel",145,49.6,2,"VW"
"36824"," Golf",2019,31036,"Semi-Auto",4320,"Petrol",145,32.8,2,"VW"
"36825"," Golf",2019,20290,"Manual",1310,"Petrol",145,50.4,1.5,"VW"
"36826"," Golf",2016,16902,"Semi-Auto",14559,"Petrol",20,60.1,1.4,"VW"
"36827"," Golf",2019,18798,"Semi-Auto",5434,"Petrol",145,44.8,1.5,"VW"
"36828"," Golf",2015,10898,"Manual",28379,"Petrol",30,53.3,1.4,"VW"
"36829"," Golf",2019,17298,"Manual",7637,"Petrol",145,47.1,1.5,"VW"
"36830"," Golf",2019,17298,"Manual",6572,"Petrol",145,47.1,1.5,"VW"
"36831"," Golf",2019,17298,"Manual",6281,"Petrol",145,47.1,1.5,"VW"
"36832"," Golf",2019,17298,"Manual",8692,"Petrol",145,47.1,1.5,"VW"
"36833"," Golf",2019,19798,"Manual",13,"Petrol",145,47.1,1.5,"VW"
"36834"," Golf",2016,15440,"Semi-Auto",34682,"Diesel",30,62.8,2,"VW"
"36835"," Golf",2015,13570,"Manual",50624,"Diesel",20,67.3,2,"VW"
"36836"," Golf",2017,12441,"Manual",24477,"Diesel",0,74.3,1.6,"VW"
"36837"," Golf",2017,13221,"Manual",27250,"Diesel",150,72.4,1.6,"VW"
"36838"," Golf",2017,15282,"Semi-Auto",25690,"Diesel",30,62.8,2,"VW"
"36839"," Golf",2020,24637,"Semi-Auto",1607,"Petrol",145,45.6,1.5,"VW"
"36840"," Golf",2019,26936,"Semi-Auto",3106,"Petrol",145,37.7,2,"VW"
"36841"," Golf",2016,12681,"Manual",19492,"Petrol",30,53.3,1.4,"VW"
"36842"," Golf",2016,13592,"Manual",15615,"Petrol",30,53.3,1.4,"VW"
"36843"," Golf",2019,17134,"Semi-Auto",13712,"Petrol",145,45.6,1,"VW"
"36844"," Golf",2014,17981,"Manual",24554,"Petrol",205,39.8,2,"VW"
"36845"," Golf",2016,10372,"Manual",47525,"Diesel",0,74.3,1.6,"VW"
"36846"," Golf",2017,15990,"Semi-Auto",25811,"Diesel",150,67.3,2,"VW"
"36847"," Golf",2014,11722,"Semi-Auto",37101,"Petrol",20,60.1,1.4,"VW"
"36848"," Golf",2015,13552,"Semi-Auto",72753,"Diesel",30,62.8,2,"VW"
"36849"," Golf",2019,17217,"Semi-Auto",10230,"Diesel",145,52.3,1.6,"VW"
"36850"," Golf",2019,17237,"Manual",4502,"Petrol",145,47.1,1.5,"VW"
"36851"," Golf",2019,20486,"Automatic",4407,"Diesel",145,52.3,2,"VW"
"36852"," Golf",2016,11292,"Manual",48012,"Petrol",30,53.3,1.4,"VW"
"36853"," Golf",2019,19086,"Semi-Auto",2303,"Diesel",145,52.3,1.6,"VW"
"36854"," Golf",2019,33673,"Automatic",5573,"Petrol",145,32.8,2,"VW"
"36855"," Golf",2019,18350,"Automatic",14205,"Diesel",145,52.3,2,"VW"
"36856"," Golf",2019,24486,"Semi-Auto",15196,"Diesel",145,49.6,2,"VW"
"36857"," Golf",2019,20687,"Automatic",10324,"Petrol",145,45.6,1.5,"VW"
"36858"," Golf",2019,17250,"Manual",9000,"Petrol",150,47.1,1.5,"VW"
"36859"," Golf",2016,13712,"Manual",23329,"Diesel",20,68.9,2,"VW"
"36860"," Golf",2016,19791,"Semi-Auto",34744,"Petrol",205,39.8,2,"VW"
"36861"," Golf",2016,12302,"Manual",23090,"Petrol",30,53.3,1.4,"VW"
"36862"," Golf",2019,21516,"Semi-Auto",4961,"Petrol",145,43.5,1.5,"VW"
"36863"," Golf",2019,22105,"Semi-Auto",4924,"Petrol",145,43.5,1.5,"VW"
"36864"," Golf",2018,15712,"Semi-Auto",17277,"Petrol",145,58.9,1.5,"VW"
"36865"," Golf",2016,16242,"Semi-Auto",21779,"Petrol",20,60.1,1.4,"VW"
"36866"," Golf",2018,12991,"Manual",33695,"Diesel",145,61.4,1.6,"VW"
"36867"," Golf",2015,15498,"Semi-Auto",28748,"Diesel",30,62.8,2,"VW"
"36868"," Golf",2016,10991,"Semi-Auto",58076,"Diesel",20,58.9,1.6,"VW"
"36869"," Golf",2016,13998,"Semi-Auto",73581,"Hybrid",0,188.3,1.4,"VW"
"36870"," Golf",2019,19432,"Semi-Auto",8380,"Petrol",145,43.5,1.5,"VW"
"36871"," Golf",2019,20436,"Semi-Auto",3398,"Diesel",145,52.3,2,"VW"
"36872"," Golf",2019,25726,"Automatic",11967,"Petrol",145,37.7,2,"VW"
"36873"," Golf",2019,12846,"Manual",14916,"Petrol",145,49.6,1,"VW"
"36874"," Golf",2019,13245,"Manual",7808,"Petrol",145,49.6,1,"VW"
"36875"," Golf",2019,20084,"Semi-Auto",3276,"Petrol",145,45.6,1.5,"VW"
"36876"," Golf",2019,19350,"Semi-Auto",8552,"Diesel",145,52.3,2,"VW"
"36877"," Golf",2014,15991,"Manual",63773,"Petrol",200,39.8,2,"VW"
"36878"," Golf",2018,15162,"Manual",16176,"Petrol",145,49.6,1,"VW"
"36879"," Golf",2016,16262,"Manual",31543,"Diesel",20,67.3,2,"VW"
"36880"," Golf",2018,11892,"Manual",23103,"Diesel",145,61.4,1.6,"VW"
"36881"," Golf",2019,13046,"Manual",10851,"Petrol",145,49.6,1,"VW"
"36882"," Golf",2019,15446,"Manual",11143,"Petrol",145,49.6,1,"VW"
"36883"," Golf",2019,28836,"Semi-Auto",4734,"Petrol",145,32.8,2,"VW"
"36884"," Golf",2018,17942,"Semi-Auto",4068,"Petrol",145,47.1,1.5,"VW"
"36885"," Golf",2017,12012,"Manual",56673,"Diesel",145,61.4,1.6,"VW"
"36886"," Golf",2015,12342,"Manual",7000,"Petrol",30,53.3,1.4,"VW"
"36887"," Golf",2019,25824,"Semi-Auto",7400,"Petrol",145,37.7,2,"VW"
"36888"," Golf",2017,14961,"Semi-Auto",23967,"Petrol",150,55.4,1.4,"VW"
"36889"," Golf",2019,16314,"Manual",8906,"Diesel",145,57.7,1.6,"VW"
"36890"," Golf",2019,25332,"Manual",6601,"Petrol",145,37.7,2,"VW"
"36891"," Golf",2019,16751,"Semi-Auto",15223,"Diesel",145,54.3,1.6,"VW"
"36892"," Golf",2019,21990,"Semi-Auto",119,"Petrol",145,44.1,1.5,"VW"
"36893"," Golf",2017,16291,"Manual",22534,"Petrol",150,47.1,2,"VW"
"36894"," Golf",2018,18891,"Manual",25166,"Diesel",150,60.1,2,"VW"
"36895"," Golf",2020,21960,"Manual",1406,"Petrol",150,49.6,1.5,"VW"
"36896"," Golf",2019,18991,"Manual",164,"Petrol",150,50.4,1.5,"VW"
"36897"," Golf",2017,12471,"Manual",43919,"Petrol",30,53.3,1.4,"VW"
"36898"," Golf",2018,12500,"Manual",40000,"Diesel",145,61.4,1.6,"VW"
"36899"," Golf",2017,16850,"Manual",18500,"Diesel",20,67.3,2,"VW"
"36900"," Golf",2016,16950,"Semi-Auto",61000,"Petrol",200,39.8,2,"VW"
"36901"," Golf",2017,11750,"Manual",31302,"Petrol",145,58.9,1,"VW"
"36902"," Golf",2016,16020,"Manual",26170,"Diesel",20,67.3,2,"VW"
"36903"," Golf",2018,15995,"Semi-Auto",22367,"Diesel",145,67.3,2,"VW"
"36904"," Golf",2016,11999,"Semi-Auto",24587,"Petrol",0,65.7,1,"VW"
"36905"," Golf",2018,23995,"Manual",9800,"Diesel",145,60.1,2,"VW"
"36906"," Golf",2019,20995,"Semi-Auto",10,"Petrol",145,44.8,1.5,"VW"
"36907"," Golf",2018,26995,"Semi-Auto",9508,"Petrol",145,37.7,2,"VW"
"36908"," Golf",2019,16995,"Manual",5000,"Petrol",145,49.6,1,"VW"
"36909"," Golf",2016,11252,"Manual",34504,"Diesel",0,74.3,1.6,"VW"
"36910"," Golf",2018,17532,"Semi-Auto",7358,"Petrol",150,47.1,1.5,"VW"
"36911"," Golf",2013,8762,"Manual",35570,"Diesel",0,68.9,1.6,"VW"
"36912"," Golf",2019,16862,"Semi-Auto",15940,"Petrol",145,45.6,1,"VW"
"36913"," Golf",2019,30252,"Semi-Auto",6571,"Petrol",145,32.8,2,"VW"
"36914"," Golf",2018,16721,"Semi-Auto",16892,"Diesel",145,67.3,2,"VW"
"36915"," Golf",2019,18381,"Manual",6988,"Petrol",145,47.1,1.5,"VW"
"36916"," Golf",2017,13882,"Semi-Auto",17880,"Diesel",20,58.9,1.6,"VW"
"36917"," Golf",2019,18491,"Manual",3145,"Petrol",145,47.1,1.5,"VW"
"36918"," Golf",2019,20391,"Semi-Auto",3499,"Petrol",145,44.8,1.5,"VW"
"36919"," Golf",2019,18490,"Manual",110,"Petrol",145,49.6,1.5,"VW"
"36920"," Golf",2019,22266,"Semi-Auto",3060,"Petrol",145,43.5,1.5,"VW"
"36921"," Golf",2016,12962,"Manual",11590,"Petrol",30,53.3,1.4,"VW"
"36922"," Golf",2017,12042,"Manual",34021,"Diesel",0,74.3,1.6,"VW"
"36923"," Golf",2020,20891,"Semi-Auto",3200,"Petrol",145,47.1,1.5,"VW"
"36924"," Golf",2019,18991,"Manual",4133,"Petrol",145,47.1,1.5,"VW"
"36925"," Golf",2014,9998,"Semi-Auto",24795,"Diesel",20,67.3,1.6,"VW"
"36926"," Golf",2017,12872,"Manual",15712,"Diesel",0,74.3,1.6,"VW"
"36927"," Golf",2018,14562,"Manual",28143,"Diesel",145,61.4,1.6,"VW"
"36928"," Golf",2019,16394,"Manual",7770,"Diesel",145,57.7,1.6,"VW"
"36929"," Golf",2019,20766,"Semi-Auto",2633,"Petrol",145,43.5,1.5,"VW"
"36930"," Golf",2015,11133,"Manual",31722,"Petrol",20,58.9,1.4,"VW"
"36931"," Golf",2019,20830,"Semi-Auto",9899,"Petrol",145,45.6,1.5,"VW"
"36932"," Golf",2019,21162,"Manual",6632,"Petrol",145,47.9,1.5,"VW"
"36933"," Golf",2018,15921,"Manual",13982,"Diesel",145,61.4,1.6,"VW"
"36934"," Golf",2018,15382,"Manual",3459,"Diesel",145,61.4,1.6,"VW"
"36935"," Golf",2016,12221,"Manual",23977,"Diesel",0,74.3,1.6,"VW"
"36936"," Golf",2019,21899,"Semi-Auto",3698,"Petrol",145,45.6,1.5,"VW"
"36937"," Golf",2019,19989,"Manual",4745,"Petrol",145,50.4,1.5,"VW"
"36938"," Golf",2016,15192,"Semi-Auto",52832,"Diesel",30,62.8,2,"VW"
"36939"," Golf",2019,19290,"Manual",7100,"Petrol",145,49.6,1.5,"VW"
"36940"," Golf",2019,19989,"Manual",2450,"Petrol",145,50.4,1.5,"VW"
"36941"," Golf",2019,18880,"Manual",2150,"Petrol",145,49.6,1.5,"VW"
"36942"," Golf",2019,19350,"Manual",5640,"Petrol",145,50.4,1.5,"VW"
"36943"," Golf",2019,18880,"Manual",3000,"Petrol",145,50.4,1.5,"VW"
"36944"," Golf",2019,18880,"Manual",3798,"Petrol",145,50.4,1.5,"VW"
"36945"," Golf",2019,20810,"Semi-Auto",3103,"Petrol",145,45.6,1.5,"VW"
"36946"," Golf",2019,21890,"Manual",635,"Diesel",145,62.8,2,"VW"
"36947"," Golf",2016,11652,"Manual",49979,"Petrol",30,53.3,1.4,"VW"
"36948"," Golf",2019,29490,"Semi-Auto",9977,"Petrol",145,36.2,2,"VW"
"36949"," Golf",2018,20362,"Manual",10846,"Diesel",145,60.1,2,"VW"
"36950"," Golf",2015,12402,"Manual",25000,"Petrol",30,58.9,1.4,"VW"
"36951"," Golf",2019,24990,"Semi-Auto",12606,"Diesel",145,49.6,2,"VW"
"36952"," Golf",2016,11662,"Manual",29767,"Diesel",0,74.3,1.6,"VW"
"36953"," Golf",2019,26202,"Semi-Auto",4019,"Petrol",145,37.7,2,"VW"
"36954"," Golf",2019,22950,"Semi-Auto",6780,"Petrol",145,44.1,1.5,"VW"
"36955"," Golf",2016,11462,"Manual",28925,"Diesel",0,74.3,1.6,"VW"
"36956"," Golf",2017,13222,"Manual",26299,"Diesel",20,67.3,2,"VW"
"36957"," Golf",2020,23790,"Manual",190,"Petrol",145,47.1,1.5,"VW"
"36958"," Golf",2020,20990,"Manual",1958,"Petrol",145,49.6,1.5,"VW"
"36959"," Golf",2014,13012,"Manual",58815,"Diesel",20,67.3,2,"VW"
"36960"," Golf",2019,20990,"Manual",11,"Diesel",145,62.8,2,"VW"
"36961"," Golf",2019,20990,"Manual",11,"Petrol",145,47.9,1.5,"VW"
"36962"," Golf",2019,18481,"Manual",3800,"Petrol",145,47.1,1.5,"VW"
"36963"," Golf",2019,16490,"Manual",10,"Petrol",145,48.7,1,"VW"
"36964"," Golf",2019,16690,"Manual",10,"Petrol",145,48.7,1,"VW"
"36965"," Golf",2019,18990,"Semi-Auto",3526,"Petrol",145,45.6,1,"VW"
"36966"," Golf",2015,10952,"Manual",25612,"Petrol",30,53.3,1.4,"VW"
"36967"," Golf",2017,18042,"Semi-Auto",6725,"Diesel",30,62.8,2,"VW"
"36968"," Golf",2019,29601,"Automatic",10100,"Petrol",145,37.7,2,"VW"
"36969"," Golf",2019,20490,"Automatic",100,"Petrol",145,45.6,1.5,"VW"
"36970"," Golf",2019,19982,"Manual",3422,"Petrol",150,45.6,1.5,"VW"
"36971"," Golf",2016,14998,"Manual",40289,"Diesel",20,67.3,2,"VW"
"36972"," Golf",2019,25016,"Automatic",4124,"Petrol",145,37.7,2,"VW"
"36973"," Golf",2016,12981,"Manual",22021,"Petrol",30,53.3,1.4,"VW"
"36974"," Golf",2019,24576,"Manual",6116,"Petrol",145,37.2,2,"VW"
"36975"," Golf",2019,25386,"Semi-Auto",6215,"Diesel",145,49.6,2,"VW"
"36976"," Golf",2016,13131,"Semi-Auto",30052,"Petrol",30,53.3,1.4,"VW"
"36977"," Golf",2019,26525,"Semi-Auto",4990,"Petrol",145,44.8,2,"VW"
"36978"," Golf",2016,13092,"Manual",16737,"Diesel",20,68.9,2,"VW"
"36979"," Golf",2017,14562,"Manual",16724,"Petrol",145,54.3,1.4,"VW"
"36980"," Golf",2019,19230,"Manual",2600,"Petrol",145,50.4,1.5,"VW"
"36981"," Golf",2016,11882,"Manual",36611,"Petrol",30,53.3,1.4,"VW"
"36982"," Golf",2019,28895,"Semi-Auto",9846,"Petrol",145,32.8,2,"VW"
"36983"," Golf",2019,20094,"Semi-Auto",4522,"Petrol",145,44.8,1.5,"VW"
"36984"," Golf",2016,9231,"Manual",54324,"Diesel",0,74.3,1.6,"VW"
"36985"," Golf",2019,20690,"Manual",7445,"Petrol",145,47.9,1.5,"VW"
"36986"," Golf",2017,13241,"Manual",20701,"Diesel",0,74.3,1.6,"VW"
"36987"," Golf",2015,11271,"Manual",51108,"Diesel",20,68.9,2,"VW"
"36988"," Golf",2014,9164,"Manual",61000,"Diesel",20,68.9,2,"VW"
"36989"," Golf",2019,19206,"Manual",5015,"Petrol",145,44.8,1.5,"VW"
"36990"," Golf",2015,10471,"Manual",44909,"Diesel",20,68.9,2,"VW"
"36991"," Golf",2014,10312,"Semi-Auto",26561,"Petrol",30,56.5,1.4,"VW"
"36992"," Golf",2018,26500,"Semi-Auto",5352,"Petrol",145,39.8,2,"VW"
"36993"," Golf",2019,23995,"Semi-Auto",16673,"Petrol",145,44.8,2,"VW"
"36994"," Golf",2019,28995,"Semi-Auto",6504,"Petrol",145,32.8,2,"VW"
"36995"," Golf",2019,16592,"Manual",7987,"Petrol",145,47.1,1.5,"VW"
"36996"," Golf",2017,13381,"Semi-Auto",21558,"Petrol",30,53.3,1.4,"VW"
"36997"," Golf",2019,17494,"Manual",9987,"Petrol",145,45.6,1.5,"VW"
"36998"," Golf",2015,10994,"Manual",42614,"Diesel",20,68.9,2,"VW"
"36999"," Golf",2019,28895,"Semi-Auto",10582,"Petrol",150,32.8,2,"VW"
"37000"," Golf",2019,28436,"Semi-Auto",8232,"Petrol",145,32.8,2,"VW"
"37001"," Golf",2016,15995,"Semi-Auto",38123,"Diesel",30,62.8,2,"VW"
"37002"," Golf",2017,15999,"Manual",47000,"Diesel",150,60.1,2,"VW"
"37003"," Golf",2020,22990,"Semi-Auto",727,"Petrol",145,45.6,1.5,"VW"
"37004"," Golf",2019,12786,"Manual",15108,"Petrol",145,49.6,1,"VW"
"37005"," Golf",2015,19282,"Semi-Auto",23356,"Petrol",200,40.4,2,"VW"
"37006"," Golf",2017,20498,"Manual",9853,"Petrol",150,44.1,2,"VW"
"37007"," Golf",2019,28995,"Semi-Auto",5563,"Petrol",145,32.8,2,"VW"
"37008"," Golf",2017,16500,"Semi-Auto",41576,"Diesel",30,62.8,2,"VW"
"37009"," Golf",2017,18082,"Manual",39127,"Diesel",145,60.1,2,"VW"
"37010"," Golf",2019,18990,"Manual",3800,"Petrol",145,49.6,1.5,"VW"
"37011"," Golf",2019,20490,"Manual",6855,"Diesel",145,62.8,2,"VW"
"37012"," Golf",2019,18490,"Manual",11,"Petrol",145,47.1,1.5,"VW"
"37013"," Golf",2019,18491,"Manual",11,"Petrol",145,47.1,1.5,"VW"
"37014"," Golf",2013,9282,"Semi-Auto",44124,"Petrol",30,56.5,1.4,"VW"
"37015"," Golf",2016,12782,"Manual",21140,"Petrol",30,53.3,1.4,"VW"
"37016"," Golf",2016,13998,"Semi-Auto",10755,"Petrol",30,53.3,1.4,"VW"
"37017"," Golf",2016,13895,"Manual",14996,"Petrol",20,60.1,1.4,"VW"
"37018"," Golf",2014,9495,"Manual",23186,"Diesel",20,68.9,2,"VW"
"37019"," Golf",2019,27595,"Semi-Auto",16013,"Petrol",145,37.7,2,"VW"
"37020"," Golf",2017,11591,"Manual",42551,"Diesel",0,74.3,1.6,"VW"
"37021"," Golf",2018,15980,"Semi-Auto",15464,"Petrol",145,58.9,1.5,"VW"
"37022"," Golf",2016,10991,"Manual",40203,"Diesel",0,74.3,1.6,"VW"
"37023"," Golf",2016,11450,"Manual",24557,"Diesel",0,74.3,1.6,"VW"
"37024"," Golf",2015,18610,"Manual",18658,"Petrol",200,39.8,2,"VW"
"37025"," Golf",2015,12998,"Manual",63616,"Diesel",20,67.3,2,"VW"
"37026"," Golf",2017,14498,"Semi-Auto",14662,"Petrol",30,53.3,1.4,"VW"
"37027"," Golf",2017,19798,"Manual",12069,"Petrol",145,44.1,2,"VW"
"37028"," Golf",2016,18498,"Semi-Auto",10133,"Diesel",30,62.8,2,"VW"
"37029"," Golf",2019,17298,"Manual",8784,"Petrol",145,47.1,1.5,"VW"
"37030"," Golf",2016,15998,"Semi-Auto",39238,"Diesel",30,62.8,2,"VW"
"37031"," Golf",2013,9900,"Semi-Auto",45783,"Diesel",30,62.8,2,"VW"
"37032"," Golf",2015,12995,"Manual",71767,"Diesel",20,67.3,2,"VW"
"37033"," Golf",2016,14995,"Manual",41328,"Diesel",20,67.3,2,"VW"
"37034"," Golf",2017,17500,"Manual",21786,"Diesel",145,60.1,2,"VW"
"37035"," Golf",2015,10170,"Semi-Auto",32279,"Diesel",20,58.9,1.6,"VW"
"37036"," Golf",2019,28895,"Semi-Auto",7640,"Petrol",145,32.8,2,"VW"
"37037"," Golf",2018,23290,"Manual",755,"Petrol",145,43.5,2,"VW"
"37038"," Golf",2017,18691,"Semi-Auto",37642,"Petrol",160,44.1,2,"VW"
"37039"," Golf",2019,17491,"Manual",6416,"Petrol",145,45.6,1.5,"VW"
"37040"," Golf",2017,11960,"Manual",40956,"Diesel",145,61.4,1.6,"VW"
"37041"," Golf",2017,12750,"Manual",21501,"Petrol",30,53.3,1.4,"VW"
"37042"," Golf",2017,13880,"Manual",17042,"Petrol",30,53.3,1.4,"VW"
"37043"," Golf",2014,14391,"Manual",41987,"Petrol",145,47.1,2,"VW"
"37044"," Golf",2018,18891,"Semi-Auto",5934,"Petrol",145,43.5,1.5,"VW"
"37045"," Golf",2019,17498,"Manual",6720,"Petrol",145,47.1,1.5,"VW"
"37046"," Golf",2016,10940,"Manual",37299,"Diesel",0,74.3,1.6,"VW"
"37047"," Golf",2015,10400,"Manual",39453,"Petrol",30,53.3,1.4,"VW"
"37048"," Golf",2017,13530,"Manual",16880,"Petrol",145,54.3,1.4,"VW"
"37049"," Golf",2019,19191,"Semi-Auto",3987,"Petrol",145,45.6,1.5,"VW"
"37050"," Golf",2017,12391,"Semi-Auto",17597,"Petrol",0,65.7,1,"VW"
"37051"," Golf",2019,17291,"Manual",11639,"Petrol",145,45.6,1.5,"VW"
"37052"," Golf",2019,17591,"Semi-Auto",4987,"Petrol",145,47.1,1.5,"VW"
"37053"," Golf",2017,15291,"Manual",28275,"Diesel",20,67.3,2,"VW"
"37054"," Golf",2017,20751,"Semi-Auto",20168,"Petrol",200,39.8,2,"VW"
"37055"," Golf",2015,10995,"Manual",31483,"Petrol",30,53.3,1.4,"VW"
"37056"," Golf",2017,19320,"Manual",21465,"Petrol",145,43.5,2,"VW"
"37057"," Golf",2014,12340,"Manual",50618,"Diesel",20,67.3,2,"VW"
"37058"," Golf",2014,13270,"Semi-Auto",45064,"Diesel",30,62.8,2,"VW"
"37059"," Golf",2018,13590,"Manual",28993,"Diesel",150,57.7,1.6,"VW"
"37060"," Golf",2017,19152,"Semi-Auto",21235,"Diesel",30,62.8,2,"VW"
"37061"," Golf",2018,14791,"Manual",28212,"Diesel",150,61.4,1.6,"VW"
"37062"," Golf",2019,20400,"Semi-Auto",6212,"Petrol",145,45.6,1.5,"VW"
"37063"," Golf",2019,20000,"Automatic",4050,"Petrol",145,45.6,1.5,"VW"
"37064"," Golf",2016,10991,"Manual",52223,"Petrol",30,53.3,1.4,"VW"
"37065"," Golf",2016,12995,"Manual",37484,"Diesel",20,67.3,2,"VW"
"37066"," Golf",2017,13995,"Semi-Auto",17500,"Petrol",150,55.4,1.4,"VW"
"37067"," Golf",2020,19995,"Manual",500,"Petrol",145,46.3,1.5,"VW"
"37068"," Golf",2017,14995,"Manual",17964,"Petrol",145,54.3,1.4,"VW"
"37069"," Golf",2017,12495,"Manual",24000,"Diesel",20,68.9,2,"VW"
"37070"," Golf",2016,11995,"Manual",25552,"Diesel",0,74.3,1.6,"VW"
